peopleAhead,activeCounters,hour,dayOfWeek,queueLength,eta
10,2,20,4,22,28.284693554429094
50,4,10,0,61,68.98260074279659
22,3,9,6,24,31.75084894605855
16,4,11,0,21,18.404866592910377
12,3,17,1,13,32.00777312403345
32,4,17,0,34,45.79365243599075
0,2,17,3,5,10.717056710643924
39,3,20,2,48,50.40451793824043
12,1,15,2,15,55.88487596668253
37,3,9,4,44,46.96355924591546
2,5,10,0,15,5.053746292498658
15,1,19,2,27,85.78071512435497
41,4,9,4,50,57.34718327404274
6,5,19,6,18,16.364924338480265
2,1,8,2,10,8.252235512437695
13,4,8,0,23,19.433375878975216
15,3,17,1,18,34.712315807266265
3,4,10,2,15,10.620193605242857
30,2,8,1,34,81.45190899581415
12,1,15,3,13,51.06074575104277
26,3,8,6,30,46.579012040493915
0,4,10,6,2,0.0
24,3,20,3,38,40.0272413003106
36,3,17,3,48,82.27163510814154
49,1,16,4,63,183.7632597856952
43,3,10,3,45,68.51568163717256
10,1,16,0,13,41.44898314438272
8,3,19,4,22,19.073862071583008
6,3,8,0,9,8.621746507302133
13,4,13,0,17,18.137677864569348
29,5,14,0,30,39.85557866412618
23,1,11,4,34,110.82691310784219
2,2,20,1,10,10.652198452192062
47,1,18,0,51,230.55020928251838
38,3,20,5,44,58.59082654022052
26,5,11,0,37,33.615786131305555
0,1,16,0,3,0.0
37,3,20,1,44,65.158306354047
25,2,11,3,36,66.79785732972196
5,4,20,3,18,11.30902927658519
41,4,14,6,53,60.412421142009975
11,1,13,2,13,50.992402367608896
50,1,11,5,62,192.35493541332062
37,2,15,4,40,86.59916126612784
45,4,16,4,56,64.29607989137041
34,3,12,1,38,67.75708421780227
9,1,15,1,22,47.088964675611294
8,5,18,1,11,19.437246782070755
22,4,20,2,23,32.09632944402424
29,3,11,3,35,38.99642373279455
50,4,17,4,53,80.66825594085898
21,2,16,2,22,41.00226097914601
46,5,14,5,54,61.921594116469805
8,3,20,0,12,17.82174028261717
18,3,15,3,23,30.083447902221863
7,1,19,2,12,44.73714627296529
3,2,18,3,12,14.806112061333451
4,2,8,0,7,7.42520874360483
18,3,13,6,21,31.34723156715923
45,4,8,4,50,69.24053704903942
17,3,18,0,26,30.867364504681372
28,3,18,2,33,50.20746831223991
18,3,14,0,27,37.06271938505736
5,3,11,6,8,7.389559096811376
4,3,20,5,17,8.418717688245977
42,3,14,5,50,74.87326842522353
4,4,8,1,13,10.313719422843484
7,5,17,2,15,15.921283137128071
26,5,10,5,35,29.059707519809702
36,1,10,1,40,133.79777333600634
42,5,16,6,48,43.70116262800206
44,4,13,2,52,62.99614338363546
37,3,18,0,38,57.977442670255684
36,2,18,4,45,100.97973761239855
17,4,14,1,27,39.65834255346525
25,2,15,5,30,60.43846595550832
41,1,12,0,54,218.77720490649114
15,4,19,1,23,32.64512069552603
21,3,11,2,24,29.927176477180467
45,3,10,2,53,76.896745577981
22,4,13,4,32,32.764347522518314
46,4,17,3,47,74.50873707969008
2,3,18,0,10,10.229926604789197
2,2,14,5,3,13.8318307773546
11,4,9,5,21,14.90014694789797
22,3,9,6,25,36.111748824955455
46,5,17,6,57,47.623537394192724
10,4,9,3,16,15.491611570960709
41,1,15,2,55,159.837845325131
46,1,8,1,54,235.16762291882404
49,4,10,5,63,67.7097014444812
45,3,14,3,56,63.322323638997744
28,2,8,5,37,76.37146393175635
5,4,9,6,16,5.089219600223301
45,1,12,5,48,172.97372256342643
15,2,11,5,26,36.98478368910415
33,5,10,4,41,29.520440299018194
50,2,18,1,59,135.48570026977808
36,5,15,0,45,37.620577558506156
10,1,16,2,11,51.242347327270856
10,5,9,2,17,11.918007352251346
24,2,17,6,32,72.07760984580801
18,1,13,5,28,101.53391682371686
31,2,16,1,43,76.08311854773795
49,4,14,1,57,82.31328147508881
7,2,13,1,21,27.6531708942885
11,4,18,6,22,21.36249352205823
40,4,16,0,44,54.28294875416241
34,5,19,4,48,53.02728376665628
5,4,14,6,19,13.973984494865524
20,5,18,6,31,31.1370093308929
25,4,9,0,35,35.25737407714644
0,1,14,3,8,10.360482184626933
16,5,13,3,20,26.90343364650025
34,2,20,6,44,89.0273993024861
26,5,20,5,27,31.163965530718915
49,1,18,6,63,223.16650848300313
49,4,10,3,51,59.572296577826336
1,1,17,6,2,11.349301981604384
35,3,20,2,41,54.36280704346022
0,1,8,3,12,0.795663354159541
9,1,8,4,10,36.24896551726411
30,1,16,4,39,114.92689003218416
36,2,16,0,47,82.06794704186011
4,2,20,5,10,11.938687214852447
40,1,12,2,54,156.075115797371
45,3,9,5,48,60.53314644132944
12,3,10,4,13,22.585437441376246
44,5,20,2,52,48.48608312460697
23,1,20,2,37,108.24982725669139
26,5,18,4,30,38.544260303265894
0,4,19,4,7,5.260603138091671
48,3,13,4,60,79.46501499156763
19,4,15,4,25,25.85929552895482
7,4,16,5,14,16.159496798608473
2,1,13,5,12,15.651845121270224
48,3,12,1,62,98.06024894458263
31,5,20,3,36,30.606539783181816
43,4,8,1,44,62.126728797304814
24,1,20,6,27,105.90434684847885
24,2,18,5,38,64.76401870452982
49,3,14,0,53,87.48559746230559
13,2,20,1,25,42.640464369289006
42,5,17,0,49,46.11486286377723
26,5,12,6,30,30.006250826301056
47,5,8,1,51,56.25560114212626
31,3,18,0,39,52.956991034872075
26,4,12,5,30,39.998877373796944
3,1,11,6,11,8.505052508183265
49,4,18,3,59,78.59822067532524
38,3,18,3,43,72.13713000192197
10,2,11,3,11,23.37684099851603
47,1,15,4,52,226.8528717287392
47,5,20,2,48,57.87192049704111
2,2,9,0,6,0.999625434832923
24,4,16,6,26,29.62621166789083
23,1,10,0,34,116.68956726211576
8,5,13,5,12,18.170291622393272
7,1,9,4,12,29.462277234098856
38,4,16,3,47,44.292373372223544
30,3,8,6,42,46.29191946095278
16,4,20,5,27,22.99777611825425
42,3,15,5,56,64.26420092572275
30,5,17,0,34,37.02097493500878
3,4,18,6,16,13.987458608153656
3,4,10,3,5,0.5685408135302912
36,4,13,3,49,43.21504093432216
7,4,20,1,10,10.893043084904843
41,3,10,3,42,77.47706883848898
48,3,13,6,57,87.31281225230916
5,2,8,0,8,12.53374014764156
8,5,14,5,15,14.878991784235716
41,5,13,3,51,56.314463896908734
7,3,14,3,13,18.40316707021669
31,2,12,2,37,95.47416299187421
14,2,15,3,15,38.331425867284665
17,4,16,5,29,20.68478963909539
22,2,16,4,36,57.46828875304779
4,5,13,3,8,12.001701059353035
49,1,15,6,50,240.2676453430167
26,3,19,3,37,54.0104554191674
32,4,14,5,38,43.51269975026052
1,2,19,2,12,15.73851386215188
41,3,12,4,46,74.24822488230545
37,3,14,4,41,78.77207520551468
27,3,8,1,36,49.076907357247066
23,5,12,5,31,30.734078724096253
50,4,11,3,54,60.54719987813391
20,1,12,1,30,92.27610847417253
30,4,14,5,41,39.555092948924674
10,2,17,0,20,36.20674805252003
49,4,12,0,63,65.77480661514481
27,5,9,6,33,25.09179263156179
47,1,12,2,58,215.67901244522514
39,4,9,1,50,50.9314403346599
3,2,9,0,13,10.365220535482232
42,4,15,2,54,45.06877252945313
41,5,9,0,53,53.86253358553633
15,3,9,1,28,26.29967182897783
11,5,18,1,25,28.90346961608264
21,5,18,5,22,35.218014498877935
34,5,20,2,36,36.76975631289188
42,1,19,1,54,183.12981540618722
15,4,8,6,25,21.94975623836701
23,2,10,6,32,49.25807290938184
34,3,17,3,48,61.30933047434486
27,3,18,1,35,53.9127906381758
41,1,17,5,49,183.69991184177718
28,2,19,3,38,83.34561658231696
20,3,14,4,34,43.34858359473698
47,2,18,2,53,116.20992690013506
24,2,8,2,28,62.446740433135474
38,4,8,5,47,48.06360856265704
30,1,14,5,34,138.3292769653396
14,5,10,0,26,16.58583481122448
46,5,13,5,60,60.56638297150162
41,3,14,4,52,65.39342145309143
34,3,18,0,39,52.31124013423366
37,1,8,0,44,129.4557366061369
49,4,11,2,61,58.320725504967946
21,3,20,3,34,42.03948510479363
4,3,10,6,15,2.897665617484137
47,2,18,5,51,111.67409837171903
12,1,16,5,14,62.297285627991755
31,5,15,0,44,41.730250936577235
2,1,14,1,9,23.518890158190132
14,5,16,4,26,18.253203427207602
26,2,16,2,27,59.33751729974869
26,4,8,2,36,42.996682214107096
29,5,18,3,36,37.49064370979552
5,2,17,4,13,24.36279747872288
24,4,14,4,30,44.21981426486547
27,2,14,4,29,57.44332693587707
21,4,16,2,22,29.791260734382025
3,3,13,6,8,11.823493892900473
14,4,19,1,24,26.95301182232934
25,5,19,2,33,30.503046144245218
17,4,13,2,25,30.592752545470315
8,1,10,2,18,37.04717606974466
3,4,8,1,16,9.47779155828047
47,2,20,2,51,122.1807123549142
49,5,13,2,52,46.44319162524374
4,3,8,4,13,7.115063822757338
44,3,18,4,51,72.1801463773036
5,2,12,5,19,18.88620521235365
50,3,10,3,60,72.76447496841188
11,5,17,0,16,22.595658656439156
30,2,19,1,42,82.73837288283487
46,5,18,3,50,54.003159797797075
8,3,16,2,17,15.155381087132389
6,3,8,2,14,8.31162742048609
28,1,18,5,40,120.42622113290932
13,2,19,0,21,41.48603154245216
50,4,10,4,61,70.9105343780572
19,2,10,1,33,47.26650146465099
47,5,8,3,51,47.57263838484225
31,3,8,4,45,50.76773291555157
21,1,16,3,25,77.81876027501708
35,2,19,5,36,70.95437091916668
43,5,8,0,51,45.619767914171284
17,1,20,5,19,75.20130972967092
39,1,20,3,40,155.9528735101347
48,1,10,3,57,207.32156302706161
24,3,10,4,36,49.5356255135497
30,5,17,2,39,48.661599123720045
34,1,15,5,37,150.04326482328116
25,3,12,2,39,48.957956347701455
3,3,11,3,6,5.968689780627106
41,3,14,3,53,67.19017456608124
47,2,14,6,50,104.23645382941645
19,3,10,5,25,28.508866568598574
33,5,10,6,41,32.804518860480265
11,4,11,0,14,13.006054473935048
15,2,20,5,18,32.785898017474075
41,1,9,1,55,168.76560096766923
4,3,19,3,6,13.09276094552991
43,2,9,6,47,91.98562822719512
34,2,17,3,37,78.97725867664028
43,5,14,2,56,51.99250449598092
26,1,10,6,35,105.53660924689514
0,4,12,1,3,8.01306680608949
33,4,9,0,44,31.35741410271244
42,2,19,3,53,107.96473405300846
31,2,20,2,43,68.25874961603462
43,1,8,4,46,167.25888549490244
38,2,16,5,47,82.98784395699958
32,3,11,4,46,61.680674565782894
30,4,16,1,35,34.31377525989746
12,3,12,0,23,26.19499039415454
44,5,12,5,53,49.66067709143776
1,2,10,5,3,5.56030601412725
29,1,12,2,43,133.37237755137
9,5,17,6,19,13.973606146579833
22,5,13,4,36,31.003295671877254
32,1,18,4,33,154.12068757836948
38,5,9,3,43,37.781690298372794
44,3,12,0,52,86.63922709765565
28,5,18,4,33,43.51272405184599
29,1,14,0,39,128.40573875367218
33,4,19,4,42,42.40427850554166
38,2,15,4,39,101.84154000192689
16,1,11,4,28,59.117637759048584
21,3,19,1,29,47.75135694387356
4,3,13,0,14,11.706412164965192
10,4,10,6,20,10.226305305486203
21,3,12,1,33,41.05586007211439
31,1,20,2,39,147.06360280083948
23,3,13,2,30,48.111760353656145
10,4,18,3,23,22.9579090454391
10,4,10,3,21,18.127596695651533
16,5,16,1,30,21.42855183639503
31,5,8,6,45,31.948242061401224
18,3,10,3,21,32.67159064245342
26,3,15,0,40,36.17342412313017
31,3,11,1,39,49.6635710010775
24,3,12,1,30,47.0170233811719
27,5,11,1,30,31.73313893610904
39,1,9,4,51,192.68957950427938
26,1,14,1,36,130.45065942560694
13,1,9,3,16,49.8820559951006
41,5,14,4,43,50.16732324861089
38,1,17,2,52,162.5279262156995
1,1,19,4,14,12.113450833871322
16,5,14,4,30,24.520094831451953
0,2,13,6,3,5.237099706764622
44,3,16,5,52,82.62603545283243
31,3,9,3,35,48.03357466714642
18,2,18,3,21,41.55035013876865
13,4,15,2,20,18.787316474392426
30,1,15,1,36,144.7035544061925
17,2,12,3,24,44.29473377038987
13,1,13,1,17,68.58724473563784
46,2,16,3,50,104.00530156450372
13,3,9,6,16,22.274171321792267
23,1,14,6,37,85.78387136412424
4,5,12,3,13,11.001516531387765
15,3,20,6,17,19.087732884619793
4,3,15,6,15,8.068404678370387
12,3,16,4,16,18.388071931072048
15,1,11,4,18,56.61310804902743
14,4,20,4,18,17.831753913519027
30,2,14,5,37,67.44066231551041
4,2,8,5,16,15.517955581925019
20,5,17,5,23,28.609059929214496
29,4,8,3,34,42.61535347019193
22,3,19,1,26,42.834967611229246
37,2,9,3,46,81.2431471365041
28,1,11,5,34,108.00160408164967
12,3,20,3,22,16.8712034144514
31,3,16,4,33,49.25539120956201
47,4,14,1,50,68.98529500105552
41,4,14,3,45,52.5305878731745
26,2,18,1,35,69.14383791631107
33,2,13,3,44,72.6225623030242
44,3,11,0,49,67.4222212143278
48,5,16,5,60,47.30969644638542
32,3,18,2,36,61.994959370283446
3,1,18,3,6,23.307954228279907
17,5,13,1,22,28.585123182521464
5,2,8,6,14,10.402352975694008
27,5,13,5,30,33.88004418002221
43,5,17,4,48,54.61840887327507
26,2,10,6,30,58.344880464787046
25,1,8,2,37,99.03495267834185
19,1,8,2,31,74.60845327587931
12,4,9,6,17,14.757328497612772
27,4,13,0,34,34.023413567679086
33,1,16,0,45,114.79482862439184
48,1,19,3,54,204.08145232877476
22,4,19,2,27,34.09595403890285
9,4,9,1,13,18.303842506919263
50,1,12,4,60,245.0967706532261
29,2,15,2,33,67.38679575315015
21,1,8,5,27,98.66808259617306
4,2,11,4,7,8.40706621466462
43,2,19,5,50,115.72933321486381
49,2,8,3,54,132.4259187087366
8,4,13,0,16,15.868100349511085
42,3,16,0,48,76.80264978046422
3,1,15,4,7,15.904962469352196
41,5,13,5,49,61.54249874855712
0,5,10,1,2,4.756344942968879
33,1,9,1,38,168.2222842966791
40,2,15,6,50,108.92383505986636
25,4,18,5,30,43.27969927792086
17,4,9,3,19,18.060114012071974
15,2,18,3,25,43.95844169212418
22,1,9,1,24,106.79428428179237
45,5,16,5,58,50.84639549746345
35,4,13,6,41,49.24037269288866
25,2,9,3,37,61.17396097858223
1,4,19,4,15,12.47094506811951
43,2,12,4,56,103.8157901697569
4,4,19,5,12,11.717569809738576
28,5,17,5,31,42.20749369328314
3,4,17,2,13,12.117789446718426
46,1,14,0,48,227.25479140164936
34,3,17,1,40,68.31919437021794
21,2,12,5,26,61.293716985560806
48,3,20,4,60,79.16437851029788
7,5,18,2,19,15.342405082765
43,5,17,5,49,51.99165095110152
20,3,18,1,28,42.26559117007942
7,5,11,5,13,9.790264122155524
4,5,12,2,15,12.696018724936003
20,2,16,1,24,44.66571231461153
26,2,12,3,32,59.92941605651575
37,2,18,0,50,82.39254808924868
4,1,8,5,11,17.885316428510766
20,1,13,6,29,103.60390355442101
7,1,16,1,14,30.57812768272714
21,1,8,6,29,74.5645893500933
17,3,12,4,30,35.94709430306176
3,2,15,3,11,11.250535282397406
3,5,9,5,4,4.067925061481988
36,4,8,2,38,43.978400471885145
14,1,11,1,19,66.92335155723505
37,5,11,3,46,38.177764400742014
26,2,8,5,28,47.50171462120711
20,3,19,1,29,45.21964642611504
47,5,15,3,51,45.06311824989838
45,4,11,2,47,68.48988727421587
45,5,11,1,55,48.13622371326268
47,2,10,6,54,116.8100961714128
3,5,15,4,8,3.8058965684864967
10,3,15,2,24,13.491661614170058
18,2,10,3,21,52.39433603480382
18,1,19,4,32,87.98707589852386
26,2,14,1,32,81.41036294358352
39,5,9,4,40,38.82954769483288
41,4,11,2,44,54.439953324394416
27,2,10,1,39,74.42655911491711
4,2,8,1,9,11.543584527551502
47,2,15,5,52,87.5850256484758
24,2,11,4,30,48.80302469591945
2,5,20,1,10,7.71441580366992
25,1,18,2,27,120.27187507630431
9,4,10,4,13,12.27989109754986
23,2,18,0,29,55.194990503183355
28,4,16,6,33,33.37893372985743
44,5,12,6,57,53.884063777714424
6,1,20,5,19,31.959591393281237
43,2,12,4,53,104.38637055699583
22,1,10,0,31,96.49588693096723
45,2,19,1,54,97.66746888291077
26,2,11,0,34,57.996235759428664
41,3,20,6,51,71.88877471306647
8,4,10,3,11,12.229432995605343
43,1,19,3,54,175.64232318020947
2,4,9,4,3,3.299478200171733
12,4,11,3,19,14.74952092706533
5,4,14,3,17,12.898759091598663
37,1,11,6,51,126.84202439211073
20,2,9,5,22,40.65567304244889
18,2,11,0,30,49.81841086552955
24,2,16,1,32,61.932263777372185
38,2,18,5,47,110.71914938205873
3,2,8,0,15,7.567790252562075
21,2,14,6,32,55.96163571955946
4,5,16,5,18,7.386030219376325
0,5,10,4,14,3.6290735178652223
49,2,16,4,60,115.39355946675693
16,1,19,6,24,63.27726485335902
8,4,20,1,9,14.182718284216943
8,4,20,6,10,10.466860963858913
23,1,16,2,33,94.27456583114139
9,5,12,5,23,16.117285120999284
19,4,16,6,22,16.639772288139802
16,5,10,5,23,21.943378715730965
12,3,14,2,17,24.015575457704198
28,4,13,3,41,42.496644005710834
35,3,9,5,45,53.6507775077719
22,3,16,0,31,32.895920383186294
26,3,17,5,32,54.53007699416228
17,3,11,1,26,32.40324220274363
17,2,15,3,27,42.20435695694941
8,2,10,4,19,17.14313550204963
2,1,12,4,3,9.27859334369724
6,4,8,1,16,14.625390836973747
14,1,16,6,15,57.707649759898274
29,3,11,6,35,50.47199879311544
8,1,10,2,18,42.68665788479517
40,2,17,6,41,83.78554237511742
26,5,18,4,28,30.150136049955194
35,5,19,3,47,44.377379750838145
17,5,17,6,27,24.553556888743792
30,5,9,4,41,33.76593909147809
16,5,8,2,20,16.41477314529659
5,4,15,5,7,6.776422439346685
38,3,16,1,48,65.6118486463622
24,2,14,3,28,59.892274441949745
41,5,18,2,42,50.852065728252725
41,4,17,1,45,66.4598639147949
37,2,16,4,46,99.77748655948353
37,5,9,5,38,43.15290836856145
30,3,17,4,38,49.58166567424969
50,1,12,5,54,181.68564219496403
28,3,16,5,39,50.01036186750719
39,3,14,5,48,72.62849262595213
8,5,15,5,18,15.681575182504623
0,1,8,3,5,5.587389699949382
15,1,16,4,24,66.32733137429992
37,2,13,5,50,95.14210409246468
22,4,20,5,34,31.14333384230019
7,2,19,2,13,27.079081657282853
46,5,20,5,55,46.48302716125426
11,1,13,1,25,57.08696705462028
9,3,19,0,12,19.967323713578065
15,3,15,0,21,24.653375178054077
46,4,10,5,59,56.783551314501025
42,5,8,1,55,43.69113381025405
23,5,19,1,36,39.70361939776652
38,2,17,3,43,111.9710445700091
7,1,13,0,12,30.729182807621626
10,1,15,2,20,51.49576403538268
40,4,11,2,53,50.02254714300134
25,3,13,4,38,50.131610696300356
6,2,11,0,10,10.394329485695405
14,4,17,3,16,30.291661410223792
14,1,10,0,24,77.77229322634567
47,2,13,0,49,118.64536940971708
2,5,8,6,5,2.1297781774959095
15,3,12,4,22,33.38058408682886
14,1,13,6,19,63.542570275312855
24,1,13,3,32,89.46462746606142
32,4,10,5,36,39.968822425097265
13,3,20,3,20,27.253729608829225
23,1,12,6,25,90.47954075680408
10,1,10,0,14,37.411588072187726
2,1,19,5,14,20.103262788991152
8,4,18,4,11,16.561786425539577
5,1,12,0,14,31.39873011129751
30,4,10,6,33,44.78470678686436
15,5,9,6,29,18.089196267659965
10,5,15,1,19,20.70748231124707
49,5,11,6,57,44.040930646028684
16,5,15,3,25,15.687104041662918
48,2,19,2,55,125.7907437320891
2,2,15,0,11,3.632018250531699
18,5,20,0,21,22.38441823422322
23,5,13,3,31,27.853671402984407
46,3,13,2,57,66.68106094023518
41,1,11,5,49,218.3713480113551
7,3,13,5,9,16.04201233399257
48,3,20,1,54,86.03155030836507
35,3,13,1,41,67.18607581356608
39,3,17,6,44,68.8219289048322
1,3,12,2,9,8.767513488912792
22,3,17,1,24,40.164636554673606
39,5,13,5,50,54.78445811340373
29,3,17,1,33,63.92800674841467
24,2,19,6,30,72.60399929076505
6,1,19,4,10,31.798885050351544
27,2,12,3,29,68.20371554840702
40,4,20,1,50,61.64314755190345
49,2,15,2,58,98.43115459527027
16,4,11,4,22,21.15209899006132
31,5,15,0,40,36.81808262583717
0,4,15,3,6,0.0
26,3,20,6,27,38.785683700640995
43,3,10,4,50,71.31708722666653
35,3,12,1,44,69.27570061230264
48,4,18,1,60,63.29929059581596
6,4,14,6,20,11.485375738556272
2,4,20,6,8,2.9799055493118964
29,1,18,5,34,116.40816625638799
0,1,17,2,3,1.6471572153305543
50,1,15,5,59,215.27840526510388
33,3,14,0,43,56.06147795863032
37,5,14,5,43,49.7347654053487
42,2,8,2,45,110.60602816476143
35,1,12,1,38,140.06437742901025
32,2,20,0,35,48.3770311201599
42,1,17,6,50,183.29739191266088
15,4,19,5,22,30.111791997983843
37,4,19,6,47,52.8731649333527
10,3,11,1,16,19.918504919400924
7,3,17,2,13,19.161051220697644
0,2,13,5,14,12.584940171123003
13,3,16,3,14,23.533203057102575
29,5,19,2,37,35.33592388645705
20,5,11,4,25,20.366981294473895
20,5,20,6,34,18.551234704310108
33,3,17,3,40,57.029519767055746
37,1,14,3,43,177.7222102537662
25,2,9,3,27,49.49363388893301
40,2,10,2,48,94.3624412847902
13,2,20,3,14,27.041385286860113
39,1,15,0,53,168.6676191196477
34,3,10,4,39,65.90846605323132
41,1,18,2,47,180.74642165103484
17,4,16,2,30,23.851492238080553
19,1,11,2,33,98.32798454696471
8,3,17,5,14,20.043474949136098
40,1,10,5,50,189.24906171353828
50,3,20,0,58,86.18374251815956
44,1,9,1,49,181.3403068887908
32,1,19,0,44,144.13478790877488
48,2,9,1,62,116.48566002657255
3,2,8,3,15,11.826488280264217
3,2,11,5,14,11.958615722087305
47,3,14,0,49,82.20440698229189
15,5,11,6,24,14.937739267771944
46,5,9,3,51,40.51518445027102
25,5,20,3,35,29.77760117454144
5,5,18,2,8,14.540709932521823
36,3,13,5,39,61.883282362835885
21,2,18,6,22,56.40492163990312
41,2,18,3,44,81.22713154035584
38,2,15,3,48,80.49711417113626
6,3,9,3,12,13.369117115891415
41,1,20,0,44,151.13407738722398
29,4,9,4,31,27.518807022794096
9,3,13,5,22,21.152318075838384
14,1,10,3,27,66.75841707806629
5,2,10,4,19,16.50838342367362
23,2,15,3,31,47.07372687737897
1,5,10,4,6,0.24750659080869863
39,5,20,0,53,44.949483480757756
14,1,13,2,26,78.52041424232789
20,4,8,1,34,36.1669821551317
17,1,10,4,28,90.00377493313627
4,1,18,4,13,25.138339514896444
24,4,12,3,35,41.98066971826739
35,1,17,3,36,143.00515459363052
9,1,19,1,13,45.3159883537621
50,3,11,5,54,83.86676746132215
45,4,15,4,55,59.75474943544396
22,2,12,3,34,51.20919536197526
23,5,8,2,30,23.00618907438978
44,2,17,3,49,107.45262898468013
9,2,18,3,11,31.938769516390668
5,5,17,6,8,8.448036167311507
12,5,8,6,20,13.566326447773871
20,1,10,3,22,77.78719279504487
31,4,12,0,43,47.775671884166975
42,5,20,4,48,45.57182593941256
14,4,10,4,27,21.724590198332788
1,1,18,2,13,11.652396481475076
14,2,12,5,17,43.591441930020785
50,5,8,2,56,66.49987834167591
16,5,8,2,22,20.21156242989282
19,1,14,3,33,78.72870155029732
49,4,12,3,55,64.75526666877411
5,4,9,2,10,10.079950375475208
14,3,16,4,24,23.566989591195984
16,2,16,1,30,36.70363282190595
25,3,16,5,29,37.73817405491696
21,4,11,5,33,27.938573077663925
8,3,11,4,9,13.33040879197798
11,4,18,3,24,29.19826934777432
21,5,16,5,30,25.16478067218081
22,1,19,2,26,118.12178444445094
36,3,8,0,37,57.82344750075052
13,5,15,2,24,28.768053927532044
23,5,8,5,27,23.225377088329612
7,1,14,3,18,31.01331250018554
25,1,13,5,34,125.04872719193501
31,5,18,5,42,38.363201914524126
27,5,15,1,39,28.135864235435406
31,3,12,2,37,50.1041056225255
21,3,20,4,33,37.75720018908393
48,2,15,5,50,118.69541294732906
8,2,13,3,17,27.594550945737538
2,5,16,0,8,0.0
24,2,10,3,26,61.61797008751738
38,5,11,2,50,44.4469876585188
11,1,14,5,17,54.0844404728386
28,1,9,0,38,100.70900176921215
2,3,13,4,6,8.012676404586301
40,4,15,2,52,49.98485601703901
45,5,10,3,49,49.88720930943222
22,3,8,4,23,34.94114791588345
22,2,12,5,28,55.337215226602936
17,5,11,5,23,18.74233288008696
10,3,10,1,20,23.001211859384583
35,2,13,1,38,95.09541764814648
25,5,12,1,27,28.86715181593593
7,3,10,5,16,10.797283380208555
27,4,9,4,28,39.15513662543595
17,3,10,1,22,31.664899327932137
12,5,17,5,15,19.728633682756822
35,2,11,0,38,91.16305264195408
